along-track_distance(m) Height(m) Height_ph_sub(m)
52.31971,560.3104,-0.1234781
52.32091,560.7068,0.2739806
52.32059,560.6013,0.1697818
52.32113,560.7783,0.3479217
52.32203,561.0768,0.6475867
53.03322,560.7775,0.2717415
53.0326,560.5729,0.06843085
53.02892,559.3388,-1.164132
53.03262,560.5786,0.07660793
53.02876,559.2871,-1.213311
53.03295,560.6866,0.1870507
53.74518,560.7388,0.1667162
53.74421,560.4186,-0.152136
53.74799,561.6647,1.094721
53.74202,559.678,-0.8900301
53.74278,559.9269,-0.6399385
53.74507,560.7026,0.1367002
54.45421,559.8081,-0.8424937
54.45407,559.7639,-0.8855072
54.45576,560.3367,-0.3115529
54.45864,561.2878,0.6404294
55.16601,559.7337,-0.9693207
55.17222,561.7996,1.097335
55.16882,560.6785,-0.02233446
55.88366,561.6139,0.8767359
55.88045,560.5562,-0.179623
55.88203,561.0787,0.344071
55.88075,560.6558,-0.07758148
56.59322,560.8168,0.06291202
56.59004,559.7496,-1.003034
56.59306,560.764,0.0125017
56.5927,560.6453,-0.1049194
56.59072,559.9934,-0.755496
56.59608,561.7617,1.013878
56.59368,560.9674,0.2208576
57.30672,561.3267,0.5604022
57.30618,561.1464,0.3814021
57.30533,560.8672,0.1034729
57.30756,561.6031,0.8405288
57.3077,561.6511,0.8896579
57.30453,560.6022,-0.157856
57.30816,561.8011,1.04211
57.30573,561.0002,0.2425602
58.01641,560.5699,-0.2086816
58.01828,561.1852,0.4077751
58.01741,560.8983,0.1221583
58.01425,559.8383,-0.9365791
58.01948,561.5817,0.8079444
58.01505,560.1196,-0.652791
58.01897,561.4147,0.6434097
58.01752,560.9349,0.1648794
58.01774,561.0075,0.2387249
58.01543,560.2469,-0.5206011
58.7322,561.8675,1.089804
58.73207,561.824,1.047566
58.72847,560.6362,-0.1391412
58.73267,562.0242,1.250213
58.72755,560.3355,-0.4373745
58.73003,561.1509,0.379379
59.44319,561.5735,0.8153384
59.4414,560.9844,0.2274174
59.43882,560.1345,-0.6213813
60.15056,560.0958,-0.6665185
60.15369,561.1261,0.3649949
60.15112,560.2792,-0.4806128
60.15173,560.4793,-0.279266
60.86435,560.7395,-0.0212803
60.86596,561.2701,0.5105855
60.86422,560.6972,-0.06113669
60.86554,561.1321,0.375025
60.8641,560.6587,-0.09714782
61.57683,560.9633,0.2105343
61.57495,560.3445,-0.4069522
61.57552,560.5303,-0.2200034
61.57594,560.6685,-0.08053944
61.57536,560.4791,-0.2687089
61.57985,561.9589,1.212294
61.57719,561.0833,0.3379745
61.57545,560.5096,-0.2345296
61.57846,561.502,0.7591129
61.57772,561.2565,0.5148526
62.28731,560.5522,-0.1904786
62.28671,560.3527,-0.3887798
62.28745,560.597,-0.1432988
62.28904,561.124,0.3848942
62.28734,560.5612,-0.1766847
63.71044,560.4341,-0.2988114
63.71132,560.7249,-0.006770145
63.7123,561.0464,0.3159095
63.71429,561.7046,0.9753062
63.71452,561.7809,1.052879
63.7115,560.7842,0.05737536
64.42358,560.908,0.1727508
64.42361,560.9156,0.1816005
64.4227,560.6171,-0.1156894
64.42337,560.8383,0.1067136
64.42444,561.1913,0.4609471
64.42332,560.824,0.09499542
64.42403,561.0582,0.3303373
65.13553,561.0143,0.29043
65.13521,560.9081,0.1854476
65.8462,560.6894,-0.03078865
65.84591,560.5946,-0.1243548
65.84514,560.34,-0.3776489
65.84631,560.7272,0.01071497
65.84589,560.59,-0.1252703
65.84623,560.6995,-0.01455338
66.5584,560.8619,0.1478889
66.55775,560.6486,-0.06415105
66.55878,560.9859,0.274356
66.55656,560.2552,-0.4550883
66.55663,560.2788,-0.4303076
67.26862,560.4055,-0.298224
67.27003,560.8723,0.169863
67.26924,560.6094,-0.09173843
67.27048,561.0211,0.3211108
67.26987,560.8183,0.119569
67.26907,560.5551,-0.1424596
67.98063,560.548,-0.1180492
67.9817,560.9007,0.2358967
68.69278,560.7454,0.1281008
68.69366,561.036,0.4200402
69.40346,560.4828,-0.07616397
69.40569,561.2212,0.663636
69.40581,561.2584,0.702036
69.40466,560.8816,0.3264579
69.40465,560.8774,0.3235272
70.11609,560.8581,0.3068579
70.11787,561.4424,0.8923508
70.11572,560.7372,0.1883922
70.11483,560.4418,-0.1057274
70.11568,560.7233,0.1770401
70.82739,560.8,0.2905084
70.82827,561.0899,0.5816905
70.82758,560.8607,0.3536409
70.8272,560.7393,0.2333574
70.82632,560.4462,-0.05849725
71.53912,560.8962,0.4765479
71.53949,561.0165,0.598097
71.53659,560.0594,-0.3579374
71.53779,560.4553,0.03924992
72.25053,560.8735,0.5136187
72.24798,560.0321,-0.326666
72.25266,561.5764,1.219166
72.2483,560.1369,-0.2194027
72.24993,560.6742,0.3192362
72.25179,561.288,0.93437
72.25069,560.9238,0.5714308
72.24924,560.4451,0.09384082
72.95985,560.1874,-0.09570703
72.95908,559.9178,-0.3642183
73.67313,560.8347,0.6436304
73.67209,560.4932,0.3031574
74.38081,559.6092,-0.4411684
74.38024,559.4211,-0.6281083
74.38076,559.5917,-0.4562544
74.38234,560.1303,0.08390921
75.09378,560.1732,0.2472725
75.80299,559.4662,-0.3520722
75.80683,560.7526,0.9360397
75.8054,560.2809,0.4653893
75.80669,560.7073,0.8931746
75.80304,559.4849,-0.328444
75.80733,560.9201,1.108532
76.52091,561.701,1.986188
76.51442,559.5411,-0.1733506
76.51615,560.1291,0.4160469
77.2244,559.1251,-0.494302
77.22652,559.8266,0.2086731
77.22334,558.777,-0.8401428
77.22368,558.8887,-0.7271226
77.22333,558.7708,-0.8438684
77.22483,559.2676,-0.3456251
77.22933,560.7724,1.161005
77.9355,559.0905,-0.4535982
77.93459,558.7885,-0.7543221
77.93756,559.7702,0.2287986
77.93478,558.8506,-0.6897336
77.93919,560.3245,0.7856761
77.93599,559.2523,-0.2855947
77.93433,558.7017,-0.8350292
77.93414,558.6393,-0.8961388
78.64642,559.0013,-0.4836218
78.65168,560.7559,1.272448
78.64626,558.9487,-0.5338028
78.65121,560.6001,1.119098
79.35697,558.8918,-0.5432224
79.35882,559.5005,0.06675763
79.36164,560.4503,1.017986
80.06861,559.0596,-0.3577218
80.77926,558.9086,-0.5189773
80.77892,558.7981,-0.6282119
81.49194,559.4399,-0.02425701
81.4901,558.8337,-0.6291367
81.49355,559.9881,0.5263141
81.49357,559.9943,0.5336984
81.49354,559.9841,0.5247889
81.48894,558.4483,-1.009566
81.49364,560.0192,0.5623807
82.20319,559.5049,0.002183075
82.20024,558.5315,-0.9697888
82.91331,559.223,-0.3094536
82.91336,559.24,-0.2912666
82.91332,559.2283,-0.3016416
82.91652,560.3025,0.7736402
83.62473,559.3488,-0.2039001
83.62364,558.9889,-0.5625385
83.62474,559.3497,-0.2005433
83.62666,560.0018,0.4526014
83.6229,558.7432,-0.8044375
83.62824,560.5236,0.976799
84.33994,560.7656,1.177534
84.3349,559.082,-0.5045373
84.33601,559.4503,-0.1350361
84.33985,560.7344,1.150074
85.04597,559.1243,-0.5057775
85.048,559.7957,0.1667515
85.76102,560.5076,0.8334241
85.76389,561.4528,1.779666
85.75826,559.5781,-0.09347564
85.75574,558.7468,-0.9233437
85.75868,559.7191,0.04999274
85.75875,559.7419,0.0740365
85.7592,559.8903,0.2236681
85.76285,561.1104,1.444766
86.47207,560.5614,0.8550972
86.47285,560.8168,1.111643
87.17873,559.1738,-0.6000944
87.17717,558.6599,-1.112572
87.18001,559.5966,-0.1749916
87.17863,559.142,-0.628222
87.18291,560.573,0.803659
87.18025,559.677,-0.09084865
87.1812,560.0079,0.2412094
87.17852,559.1048,-0.6604372
87.89309,560.355,0.4700139
87.89114,559.6937,-0.1896425
87.891,559.6473,-0.2346548
87.89266,560.2139,0.3327811
87.88804,558.6695,-1.20939
87.88988,559.28,-0.5980514
87.89255,560.177,0.2995422
88.60183,559.6556,-0.3865501
88.6013,559.4799,-0.5609583
88.60554,560.8973,0.8564693
88.60498,560.7137,0.6742554
88.6057,560.9503,0.9118432
88.60246,559.8634,-0.1728631
89.31441,560.2508,0.01217955
89.31123,559.1806,-1.055879
89.31068,558.9992,-1.235897
89.31528,560.5366,0.3014215
89.31266,559.6549,-0.5783235
89.31469,560.3414,0.1088418
89.31695,561.0868,0.8548386
90.02821,561.257,0.6882824
90.0222,559.2531,-1.31115
90.02473,560.1083,-0.4560753
90.02381,559.7842,-0.7783899
90.73605,560.3037,-0.624484
90.73371,559.5133,-1.412585
90.73595,560.2693,-0.6564181
90.74,561.6057,0.6792901
90.73521,560.0232,-0.8997248
90.73271,559.1824,-1.738109
90.73824,561.0252,0.1033843
91.44672,560.3112,-0.9377574
91.45162,561.9283,0.6783183
91.44917,561.119,-0.1285895
91.44738,560.5266,-0.7189439
92.1601,561.2014,-0.2848227
92.15931,560.9426,-0.5421326
92.86475,559.2062,-2.548874
92.87315,561.9963,0.2387765
92.86846,560.45,-1.304281
92.8732,562.0123,0.257127
92.87532,562.7299,0.9751345
92.8717,561.5176,-0.2344053
92.87209,561.6449,-0.1060339
92.8745,562.4619,0.7111462
92.8737,562.1956,0.4464232
93.57671,559.6467,-2.379194
93.58144,561.2292,-0.7957845
93.58191,561.3835,-0.6402326
93.58396,562.0588,0.03610366
93.58897,563.7284,1.706656
93.58913,563.7812,1.760724
93.58153,561.2575,-0.7613046
93.57838,560.2178,-1.799638
93.58086,561.0372,-0.979162
93.58543,562.5609,0.5454808
94.29249,561.3949,-0.6594789
94.28937,560.3671,-1.685791
94.29088,560.8639,-1.187891
94.29452,562.0661,0.01533214
94.29985,563.8421,1.792251
95.00561,562.2542,0.160605
95.00085,560.6671,-1.424895
95.00308,561.4022,-0.6887149
95.00752,562.8865,0.7965252
95.0032,561.444,-0.6444728
95.00201,561.051,-1.036117
95.00623,562.4574,0.3711964
95.00204,561.057,-1.027635
95.71007,560.2305,-1.895119
95.71478,561.7863,-0.3383172
95.71516,561.9087,-0.2146761
95.71487,561.8141,-0.3079863
95.7097,560.1091,-2.011558
95.71544,562.0034,-0.1162389
95.71655,562.3878,0.269333
95.71307,561.2217,-0.8953716
96.42792,562.6716,0.5245571
96.42488,561.6495,-0.4961845
96.42754,562.546,0.4014658
96.42787,562.6544,0.5110707
97.13519,561.59,-0.5720251
97.13682,562.1302,-0.03062555
97.13435,561.3157,-0.8438538
97.13934,562.9788,0.8203211
97.1366,562.0565,-0.1005659
97.84818,562.4307,0.2505923
97.84824,562.4468,0.2679852
97.84837,562.4913,0.3136949
97.84613,561.7349,-0.4414603
97.84656,561.8742,-0.3009141
97.8474,562.1536,-0.02024893
97.84842,562.5073,0.3345669
98.55638,561.6912,-0.5085984
98.5592,562.6398,0.441244
98.55775,562.1443,-0.05305528
98.55846,562.3971,0.2010221
99.26893,562.4182,0.2113527
99.26769,561.9899,-0.2157504
99.26765,561.9748,-0.2296046
99.97961,562.5179,0.287775
99.97803,561.977,-0.2518828
99.97792,561.9422,-0.285386
99.97894,562.2975,0.0710713
99.97861,562.1903,-0.03487011
99.97912,562.3548,0.1308164
100.6886,562.0544,-0.1962604
100.6883,561.9417,-0.3077664
100.6894,562.3326,0.08442824
100.6892,562.2527,0.005696598
101.4001,562.4651,0.2084773
101.4031,563.4473,1.191769
101.3998,562.3727,0.1185158
101.3994,562.2429,-0.01007926
101.3974,561.5656,-0.686074
101.3989,562.0565,-0.1940314
102.1127,563.2502,0.9453266
102.1097,562.2408,-0.06252122
102.1104,562.4902,0.1879614
102.1095,562.1896,-0.1112746
102.1081,561.7018,-0.5977215
102.8199,562.2268,-0.1363896
102.8195,562.0693,-0.2926607
102.8224,563.0368,0.6758165
102.8198,562.1785,-0.1809924
102.8215,562.734,0.3756106
103.5298,562.152,-0.2714976
103.5297,562.1121,-0.3102469
104.2412,562.5717,0.1032689
104.2402,562.2325,-0.2346144
104.2398,562.09,-0.3757638
104.2407,562.4058,-0.05886807
104.9525,562.9515,0.4359106
105.6608,562.3265,-0.2360925
105.6621,562.7335,0.1720043
105.6613,562.4725,-0.08761023
105.6624,562.8506,0.2916202
106.3751,563.6788,1.094955
106.3716,562.5493,-0.03321498
106.3732,563.0746,0.4932769
107.083,562.9548,0.34056
107.0854,563.7385,1.125413
107.0843,563.3791,0.767314
107.0862,564.0115,1.400884
107.0809,562.2715,-0.3376192
107.0843,563.4005,0.7923962
107.7935,563.1033,0.4683416
107.7904,562.0577,-0.5758944
107.7959,563.8838,1.251243
107.7933,563.0425,0.4112172
107.7956,563.7886,1.158538
108.5074,564.3566,1.712898
108.505,563.572,0.9288315
108.5065,564.0781,1.436634
108.5032,562.976,0.3347629
109.2129,562.9,0.4810429
109.2135,563.0953,0.6777605
109.2112,562.3406,-0.07643115
109.2141,563.2963,0.8814415
109.217,564.2427,1.829967
109.2142,563.3253,0.912902
109.215,563.5864,1.175478
109.2136,563.1294,0.7192966
109.923,562.9235,0.583542
109.9262,563.9706,1.631729
109.9225,562.7657,0.4282306
109.9252,563.6335,1.297122
111.3451,563.6396,1.369933
111.3403,562.0149,-0.254139
112.0528,562.9022,0.8171156
112.0533,563.0837,0.999958
112.0565,564.1357,2.054194
112.761,562.3422,0.4358394
112.7659,563.9599,2.055516
112.7613,562.4597,0.5558912
112.7651,563.7111,1.809119
113.4718,562.6471,0.8587787
113.4702,562.1044,0.3170832
113.4714,562.5227,0.7367705
113.4767,564.2703,2.486454
114.1868,564.3401,2.699958
114.1798,562.0237,0.383426
114.1836,563.3039,1.665571
114.1821,562.7912,1.153782
114.1785,561.6019,-0.03504521
114.183,563.0891,1.454379
114.8885,561.6306,0.1551456
114.8885,561.6454,0.1712698
115.5992,561.9284,0.6329268
115.5963,560.9901,-0.3050513
115.5967,561.1069,-0.1869042
115.5987,561.7538,0.4619323
116.3114,562.7847,1.705632
116.3075,561.4622,0.3831087
117.728,561.8057,0.8863325
117.7267,561.3652,0.4469096
117.7272,561.5436,0.6265979
117.7282,561.8864,0.970772
118.4378,561.8452,1.012003
118.4387,562.1185,1.286634
118.436,561.2307,0.3996685
118.4347,560.8106,-0.01930043
119.1436,560.5914,-0.170573
119.1481,562.0665,1.306156
119.1467,561.5871,0.8278123
119.1416,559.9172,-0.841354
119.1459,561.3389,0.5820156
119.8561,561.5254,0.8468797
119.857,561.8302,1.153087
119.8533,560.5891,-0.08731397
119.8553,561.2579,0.5829841
119.8516,560.0331,-0.6410531
119.8557,561.3865,0.7140754
119.8526,560.3645,-0.3070038
120.5697,562.8248,2.243697
121.2709,560.0432,-0.4555291
121.2748,561.3273,0.8302605
121.2733,560.8339,0.3378389
121.2706,559.9314,-0.5637226
121.2757,561.6249,1.131695
121.2707,559.9861,-0.5064524
121.2761,561.769,1.278291
121.2703,559.8254,-0.6648275
121.9801,559.9202,-0.4963568
121.9823,560.6605,0.2454345
121.9822,560.6254,0.2115499
121.9811,560.2368,-0.1760138
122.6907,560.2564,-0.09283876
122.6936,561.224,0.8761685
122.6891,559.7255,-0.621385
123.3987,559.7615,-0.5366015
123.3987,559.7683,-0.5286046
123.4022,560.9501,0.6546758
123.3989,559.8363,-0.4581562
123.396,558.8815,-1.411963
123.3993,559.9733,-0.3187279
123.3989,559.8409,-0.4498545
123.4005,560.3705,0.08107193
123.3997,560.1002,-0.1880869
124.1083,559.8033,-0.4697735
124.1092,560.1046,-0.1673341
124.1145,561.8643,1.593715
124.1096,560.2302,-0.03921685
124.1086,559.9171,-0.3511177
124.1087,559.9318,-0.335126
124.1082,559.7738,-0.4919303
124.8309,560.6615,0.3949706
124.8275,559.4996,-0.7655433
124.8307,560.5709,0.3069023
124.8299,560.3344,0.07162623
124.829,560.025,-0.2365214
125.5381,560.1379,-0.1386783
125.537,559.7451,-0.5301369
125.5366,559.6037,-0.6702426
125.5377,560.0006,-0.2721931
125.5389,560.4041,0.1324426
125.5371,559.769,-0.5013335
126.2453,559.6141,-0.7062024
126.2459,559.7977,-0.5213061
126.2453,559.603,-0.7147449
126.2462,559.8809,-0.435753
126.2466,560.0367,-0.2786785
126.2468,560.1176,-0.196604
126.9565,560.4415,0.07578246
126.9546,559.7895,-0.5748295
126.9556,560.1526,-0.2105894
126.9563,560.3972,0.03520421
126.9546,559.815,-0.5456606
127.6655,560.6192,0.2031942
127.6633,559.8802,-0.5343345
127.6625,559.6164,-0.7968333
127.663,559.7661,-0.6459967
127.6639,560.0811,-0.3297961
128.373,560.2264,-0.249249
128.3749,560.8609,0.3862532
128.3736,560.4322,-0.04105504
128.3715,559.7277,-0.7441697
129.0826,560.5497,0.05631944
129.0828,560.6088,0.1166799
129.0822,560.4136,-0.0773399
129.0844,561.1358,0.6461303
129.7925,560.9651,0.4538951
